feature,segment,n,positives,positive_rate,cat_auc,xgb_auc,lgbm_auc,champion_auc,best_member,best_member_auc,best_member_minus_champion,champion_rank_error_pos,champion_rank_error_neg,champion_rank_error_balanced,cat_xgb_rank_disagreement,xgb_lgbm_rank_disagreement,cat_lgbm_rank_disagreement,max_rank_disagreement,evaluable_folds,cat_fold_wins,xgb_fold_wins,lgbm_fold_wins,champion_fold_wins,best_member_fold_wins,stable_member_signal
audit_income_1k,106000,6504,1412,0.21709717097170972,0.937496244734283,0.9373225289238909,0.9371687021134079,0.9374632123043647,CAT,0.937496244734283,3.3032429918256057e-05,0.04798115073422347,0.06891933993771156,0.058450245335967516,0.012538553370772955,0.006893077621600472,0.013391639924639546,0.016411635458506487,5,3,1,1,0,3,False
audit_income_1k,107000,7742,1822,0.23533970550245414,0.9328343797282463,0.9332439756578752,0.9330895659655264,0.9332907482125373,XGB,0.9332439756578752,-4.677255466212227e-05,0.04583656737871376,0.07720194234408584,0.0615192548613998,0.013907903992424918,0.007280805950786131,0.014810876581636677,0.017999793262423864,5,2,2,1,0,2,False
audit_income_1k,108000,3526,772,0.2189449801474759,0.9382770139335719,0.9388195596795617,0.9389352651442462,0.9388966966560179,LGBM,0.9389352651442462,3.856848822825221e-05,0.04299570090308693,0.07370983561467549,0.05835276825888121,0.01401974750283303,0.007862882230027688,0.01578687622931375,0.018834752981087236,5,0,2,3,0,3,False
audit_income_1k,109000,4516,1454,0.32196634189548273,0.933062310597042,0.9324510326251508,0.9321779060354688,0.9327715520687991,CAT,0.933062310597042,0.00029075852824289594,0.03346844611037203,0.09823222334433547,0.06585033472735374,0.015180396065274413,0.008196900395581515,0.01733055122981882,0.020353923845337372,5,3,1,1,0,3,False
audit_income_1k,110000,4266,1520,0.356305672761369,0.941626935830107,0.9417734407942655,0.9420999923333462,0.9419877477287537,LGBM,0.9420999923333462,0.00011224460459247076,0.026975024709527156,0.10130383854458762,0.06413943162705739,0.013383690229605673,0.007648958673941668,0.014966565813208382,0.017999607358377866,5,1,1,2,1,2,False
audit_income_1k,111000,5127,1754,0.3421103959430466,0.9284637950915462,0.9287557878802118,0.9283967761967817,0.9287412516256096,XGB,0.9287557878802118,1.453625460223762e-05,0.029524889981182842,0.11241778966250718,0.070971339821845,0.012268203386271244,0.007378510474828297,0.01405882342225697,0.01685276864167826,5,2,1,1,1,1,False
audit_income_1k,112000,3688,1193,0.32348156182212584,0.9294315370052763,0.928889295775121,0.9291851095317206,0.9291997238399684,CAT,0.9294315370052763,0.00023181316530784812,0.03257226392032887,0.10544744770027127,0.06900985581030007,0.012439067001327296,0.007033944898756001,0.013882175394547686,0.01667759364731549,5,3,0,2,0,3,False
audit_income_1k,113000,6022,1851,0.30737296579209566,0.9385123102443474,0.9390512635092892,0.9386437132934421,0.93902270326057,XGB,0.9390512635092892,2.8560248719222692e-05,0.03475505485004593,0.09029045162404017,0.06252275323704305,0.011861939187666905,0.006928251827849443,0.013332531750690393,0.016061361383103368,5,2,3,0,0,3,False
audit_income_1k,114000,5482,1730,0.31557825611090845,0.9409106665269853,0.9407916548553681,0.9405041781184909,0.940884245165584,CAT,0.9409106665269853,2.6421361401296473e-05,0.03248707495698565,0.09101594293129382,0.061751508944139735,0.011918440336092198,0.006728242481705416,0.013109433313482313,0.015878058065639963,5,3,2,0,0,3,False
audit_income_1k,115000,3689,983,0.2664678774735701,0.9299961879670586,0.9303988198487367,0.929849195375335,0.9303157370795017,XGB,0.9303988198487367,8.308276923507663e-05,0.0412709335945871,0.08863375243502476,0.06495234301480593,0.01353458439339195,0.007578515914134263,0.014745483660221034,0.017929291983873625,5,1,4,0,0,4,True
audit_income_1k,116000,2786,781,0.2803302225412778,0.9375396336303927,0.937370083114876,0.9373863676276658,0.9375789080435915,CAT,0.9375396336303927,-3.927441319873104e-05,0.037804651457945745,0.0843757137098425,0.06109018258389412,0.01238811742562616,0.006785740951118549,0.013105686272519443,0.01613977232463208,5,1,2,1,1,1,False
audit_income_1k,117000,3279,882,0.2689844464775846,0.9298272500489557,0.9295358805460718,0.929610141929112,0.9297510966561565,CAT,0.9298272500489557,7.61533927992053e-05,0.0427127178808815,0.08624470406668655,0.06447871097378402,0.012533335261679376,0.006693555919744474,0.013380252710797647,0.016303571946110745,5,2,1,2,0,2,False
audit_income_1k,118000,2445,682,0.2789366053169734,0.9276439120866691,0.928442753703947,0.9280959375098764,0.9283770499165811,XGB,0.928442753703947,6.570378736592275e-05,0.04238146163744578,0.0878392050972148,0.06511033336733028,0.012186415085810956,0.0073312063041952,0.013622230859929875,0.016569926124968014,5,1,2,2,0,2,False
audit_income_1k,119000,4643,771,0.16605642903295284,0.9319659050712287,0.9315669517959934,0.9308795864552851,0.9316485178098638,CAT,0.9319659050712287,0.0003173872613648765,0.060734641888508585,0.06006219746219797,0.06039841967535328,0.01439101321787082,0.014015979831448127,0.02080623904904278,0.024606616049180862,5,3,0,0,2,3,False
audit_income_1k,120000,3697,1125,0.30430078441979985,0.9334674269915326,0.9330205633316054,0.9329704510108865,0.933196820459651,CAT,0.9334674269915326,0.0002706065318816009,0.03720940355234394,0.09182547987087891,0.06451744171161143,0.012070082775136869,0.006902853867293674,0.013361219355476954,0.016167077998953748,5,3,1,1,0,3,False
audit_income_1k,121000,9580,2768,0.2889352818371608,0.9333878564349212,0.9333513686320298,0.9331873061055125,0.9334382393022853,CAT,0.9333878564349212,-5.038286736414044e-05,0.0364554297979651,0.09094194160615866,0.06369868570206189,0.011674396965867258,0.006775635439867119,0.012513739751941155,0.015481886078837765,5,2,2,1,0,2,False
audit_income_1k,122000,6545,1865,0.2849503437738732,0.9348300909695011,0.9348066038816707,0.9345575261795102,0.9348135354368597,CAT,0.9348300909695011,1.6555532641349124e-05,0.03541632267199294,0.09099317320326662,0.06320474793762978,0.012046516731109957,0.006973585904669393,0.012574658682905096,0.015797380659342223,5,3,1,1,0,3,False
audit_income_1k,123000,5968,1591,0.26658847184986595,0.931861480365553,0.9319202844076523,0.9314847467771579,0.9319412499513556,XGB,0.9319202844076523,-2.0965543703344025e-05,0.03938435151232385,0.08821185886340638,0.0637981051878651,0.011925579315946832,0.0069251938093045995,0.0124934952018857,0.015672134163568566,5,2,1,1,1,1,False
audit_income_1k,124000,2563,949,0.370269215762778,0.9548350641058285,0.955357037930751,0.9552519250029052,0.955338104546232,XGB,0.955357037930751,1.8933384518970975e-05,0.023894396922820152,0.0935467547110481,0.05872057581693413,0.010746505550937634,0.007216835833457727,0.011762738654791743,0.014863040019593552,5,1,1,1,2,1,False
audit_income_1k,125000,2782,789,0.28360891445003594,0.9279830484007079,0.9286107205383608,0.928591006418536,0.928620895567948,XGB,0.9286107205383608,-1.0175029587222717e-05,0.04016094675087814,0.09170421860355944,0.0659325826772188,0.012509674697972054,0.007282751279423822,0.013477577238288617,0.016635001607842245,5,2,1,2,0,1,False
audit_income_1k,126000,2909,795,0.2732897903059471,0.9320296555458369,0.9319719390942682,0.931583989337332,0.9319442708984131,CAT,0.9320296555458369,8.538464742380292e-05,0.03897694599538685,0.09038378964906851,0.06468036782222768,0.013706689293377306,0.007142618875822096,0.014483159863407407,0.017666234016303406,5,3,1,1,0,3,False
audit_income_1k,127000,1486,545,0.3667563930013459,0.952741081613353,0.9526250621532821,0.9523520751884098,0.9528727003285593,CAT,0.952741081613353,-0.0001316187152062831,0.024844819866567974,0.09306165194510438,0.05895323590583618,0.013497856292855033,0.008057292075885441,0.014879629635873063,0.01821738900230677,5,2,2,0,1,2,False
audit_income_1k,128000,1136,604,0.5316901408450704,0.971291017278295,0.9711447492904448,0.9716769157994324,0.9715462082358213,LGBM,0.9716769157994324,0.0001307075636111099,0.01333711950733275,0.10534740545521144,0.0593422624812721,0.010285021221072931,0.007864371309324244,0.011009366940202376,0.014579379735299772,5,3,0,2,0,2,False
audit_income_1k,129000,2366,887,0.37489433643279796,0.9392128658795477,0.9389247282320773,0.9396344005860323,0.9395246338631863,LGBM,0.9396344005860323,0.00010976672284601641,0.027792626249491643,0.10800869502984091,0.06790066063966628,0.01353253396822989,0.008770226356386841,0.015607621269361742,0.018955190796989235,5,2,1,2,0,2,False
audit_income_1k,130000,1339,293,0.21882001493651979,0.9331077597739479,0.9337962268091021,0.9347391982458774,0.9339822107949021,LGBM,0.9347391982458774,0.0007569874509752994,0.046867713281885555,0.07457035045704233,0.06071903186946394,0.0193709873697654,0.011186887953099198,0.025422284938387843,0.027990080130626222,5,0,1,3,1,3,False
audit_income_1k,131000,4619,1403,0.3037453994371076,0.9414954140558789,0.9419851029953582,0.9416850175352746,0.94193590139112,XGB,0.9419851029953582,4.9201604238158225e-05,0.03189552529014684,0.08900680715570283,0.06045116622292483,0.01481158570980844,0.007540494952437657,0.01676947235701038,0.019560776509628237,5,1,2,2,0,2,False
audit_income_1k,132000,4443,1397,0.31442718883637183,0.9414070155962195,0.9411796500427001,0.9409524019907588,0.9414300459055165,CAT,0.9414070155962195,-2.3030309296956375e-05,0.02999219795195376,0.0941424187401542,0.06206730834605398,0.012046756996476997,0.007281580787719802,0.01298528323066665,0.016156810507431726,5,2,0,1,2,2,False
audit_income_1k,133000,3674,1144,0.31137724550898205,0.9424137621272008,0.9429444567290419,0.942602061969651,0.9428169656430525,XGB,0.9429444567290419,0.00012749108598941739,0.03174865006452508,0.08946225983358926,0.06060545494905717,0.01241579773176447,0.00675315867252961,0.013620769185846102,0.01639486279507009,5,1,2,1,1,2,False
audit_income_1k,134000,3035,1110,0.3657331136738056,0.9422882882882883,0.9426409266409267,0.9422211302211302,0.9426575406575406,XGB,0.9426409266409267,-1.6614016613902827e-05,0.026093529467324055,0.10112921921671782,0.06361137434202094,0.015369625757664545,0.007992203255420627,0.015595909334258204,0.019478869173671687,5,1,2,1,1,2,False
audit_income_1k,136000,1551,551,0.3552546744036106,0.94919056261343,0.950382940108893,0.9509001814882033,0.9506569872958257,LGBM,0.9509001814882033,0.00024319419237761597,0.02568972643440205,0.09293750588718862,0.059313616160795335,0.015733764539824755,0.009348093210524084,0.017968311167160383,0.02152508445875461,5,1,2,2,0,2,False
audit_income_1k,137000,2125,715,0.33647058823529413,0.9342449040321381,0.9344601497792987,0.9342062193126022,0.9344631255269553,XGB,0.9344601497792987,-2.975747656619454e-06,0.027139849166680795,0.11081742327250983,0.06897863621959531,0.012606184139512401,0.007193181849171815,0.0130190795443599,0.016409222766522062,5,3,1,1,0,1,False
audit_income_1k,138000,1378,662,0.48040638606676345,0.9574349356107276,0.957089993080052,0.9569612989248762,0.9573157352866715,CAT,0.9574349356107276,0.00011920032405610126,0.01784784918747121,0.1132710279613773,0.06555943857442426,0.011747762858769878,0.008697556794842727,0.012476466088979558,0.016460892871296085,5,3,0,1,1,3,False
audit_income_1k,139000,1288,439,0.3408385093167702,0.9378741169431544,0.9375038568757026,0.9365782067070734,0.9375441025352084,CAT,0.9378741169431544,0.0003300144079459999,0.027842611713651832,0.10320010300833914,0.06552135736099549,0.0129987416291096,0.008173456585623722,0.014054565152136593,0.01761338168343496,5,3,2,0,0,3,False
audit_income_1k,140000,1034,384,0.3713733075435203,0.9408012820512821,0.9425120192307692,0.9425921474358974,0.9426081730769232,LGBM,0.9425921474358974,-1.6025641025874116e-05,0.02707949516899021,0.10812920789894391,0.06760435153396706,0.015399106169585485,0.007763367844537836,0.014517388142582261,0.018839931078352794,5,0,2,2,1,2,False
audit_income_1k,141000,1122,390,0.34759358288770054,0.935990262014852,0.9371479613282891,0.9368011769651114,0.9370078464340761,XGB,0.9371479613282891,0.00014011489421306145,0.02849134952341049,0.09941595111442346,0.06395365031891698,0.014300235978483372,0.00738589420458166,0.013987403639942213,0.017836766911503626,5,1,2,2,0,2,False
audit_income_1k,142000,1846,679,0.3678223185265439,0.9462924331739426,0.9464508141793276,0.9459447521621216,0.9466312801854635,XGB,0.9464508141793276,-0.00018046600613585984,0.02438754973926682,0.1006822347689859,0.06253489225412635,0.012540264430608688,0.006987337012019365,0.012798083573308078,0.016162842507968067,5,2,2,1,0,2,False
audit_income_1k,143000,1411,527,0.37349397590361444,0.9310759700172581,0.930462062215048,0.9311650510445019,0.9308924416358282,LGBM,0.9311650510445019,0.0002726094086736852,0.028934761442255617,0.114160070464538,0.07154741595339681,0.012835041491831282,0.007437964799733209,0.012718934879304531,0.016495970585434512,5,2,0,2,1,2,False
audit_income_1k,144000,856,312,0.3644859813084112,0.9301500047134239,0.9287860576923077,0.9285268193815988,0.9290806466817496,CAT,0.9301500047134239,0.0010693580316742946,0.03127943287154157,0.11214611857339378,0.07171277572246768,0.012828663487737561,0.0066805495270916065,0.013237144964045041,0.016373178989437104,5,4,0,1,0,4,True
audit_income_1k,145000,610,219,0.3590163934426229,0.949771689497717,0.9505424564107954,0.950110359808009,0.9503672821123684,XGB,0.9505424564107954,0.00017517429842694998,0.01724770536539733,0.10992402003399473,0.06358586269969603,0.012221580974961977,0.0063637578326180355,0.013120893073830863,0.015853115940705435,5,1,3,1,0,3,False
audit_income_1k,146000,1564,550,0.3516624040920716,0.9465554957862651,0.9463941187018109,0.9455316478393402,0.9465967365967367,CAT,0.9465554957862651,-4.1240810471632194e-05,0.024362956381307997,0.10361614960999599,0.063989552995652,0.01267690204111896,0.007967680018530644,0.014009073658486181,0.017326827859067893,5,3,2,0,0,3,False
audit_income_1k,147000,1589,623,0.3920704845814978,0.9311137254120017,0.9315374415520972,0.9312815502361179,0.9316263388599212,XGB,0.9315374415520972,-8.889730782402072e-05,0.02970589588752915,0.11121238154063443,0.07045913871408178,0.013103164422604226,0.007647684310458132,0.01315156214464261,0.016951205438852486,5,4,1,0,0,1,False
audit_income_1k,148000,636,271,0.4261006289308176,0.9227922964161148,0.9241368852044685,0.9191831370368498,0.9229641611484609,XGB,0.9241368852044685,0.0011727240560075458,0.027398677434225447,0.12474352972310301,0.07607110357866423,0.01421460634013695,0.008457027418802703,0.015000359535499887,0.01883599664721977,5,3,2,0,0,2,False
audit_income_1k,149000,634,228,0.35962145110410093,0.9279124535476622,0.9285498228329443,0.9285174142252182,0.9287874859562699,XGB,0.9285498228329443,-0.00023766312332562656,0.029018721829851588,0.11485503732641046,0.07193687957813102,0.014082602462211003,0.007423342772940319,0.014710569893243425,0.018108257564197372,5,0,2,1,2,2,False
audit_income_1k,151000,1120,406,0.3625,0.9370851788991459,0.9374301444715818,0.9374853389631715,0.9377112914131169,LGBM,0.9374853389631715,-0.000225952449945388,0.026877478658984134,0.1085514708370953,0.06771447474803972,0.01598022338753871,0.01103225870631354,0.016601823756504163,0.021807152925178208,5,2,2,1,0,1,False
audit_income_1k,152000,794,281,0.353904282115869,0.9281735378382691,0.9278683065909138,0.9247258121579156,0.9279792997717703,CAT,0.9281735378382691,0.00019423806649876418,0.028536529341256108,0.11672517090353121,0.07263085012239366,0.01341433335692132,0.009682652571335557,0.014785758404547608,0.01894137216640224,5,1,3,0,1,1,False
audit_income_1k,153000,594,183,0.30808080808080807,0.933841224256445,0.9354499886987622,0.935769082472445,0.9352106683685,LGBM,0.935769082472445,0.0005584141039449708,0.03199898593138216,0.09784988256041853,0.06492443424590034,0.01733576080446337,0.013724454382332394,0.01697636083315011,0.024018288009972938,5,1,3,1,0,1,False
audit_income_1k,154000,553,189,0.34177215189873417,0.9403599046456189,0.9390952962381534,0.9416099773242631,0.9398511541368684,LGBM,0.9416099773242631,0.0017588231873947313,0.028590781161058364,0.09727714056296251,0.06293396086201043,0.014385110739058765,0.009685287068107383,0.014917597341029936,0.019493997574098046,4,2,1,1,0,1,False
audit_income_1k,155000,506,191,0.3774703557312253,0.9239923543588465,0.922828887226793,0.9250560957367241,0.9235602094240837,LGBM,0.9250560957367241,0.0014958863126404154,0.030801129294609424,0.11670770878162619,0.0737544190381178,0.014999709319930107,0.008756826511346467,0.014726496654341854,0.019241516242809214,3,1,1,1,0,1,False
audit_income_10k,30000,62178,2728,0.043874039049181385,0.9167991781950382,0.9168832978993657,0.9161890706352709,0.9168615226575969,XGB,0.9168832978993657,2.1775241768828835e-05,0.16062432621741987,0.01934357437259143,0.08998395029500565,0.014592578453217622,0.007530784417835686,0.015392617552556965,0.018757990211805135,5,3,1,0,1,1,False
audit_income_10k,40000,12598,527,0.04183203683124306,0.9300852310106381,0.9383216035043765,0.9383726927506875,0.9377418584570073,LGBM,0.9383726927506875,0.0006308342936801603,0.14445388857051653,0.017264397952455227,0.08085914326148588,0.040266413922283514,0.01734718365142302,0.03841015853281108,0.0480118780532588,5,0,3,2,0,2,False
audit_income_10k,50000,42425,4286,0.10102533883323513,0.9377461317816058,0.939307444266819,0.9391106055229833,0.9392653554255215,XGB,0.939307444266819,4.2088841297527324e-05,0.08794555434513587,0.03529583446124632,0.061620694403191095,0.02320645915723835,0.0118492917891114,0.023839522633733908,0.029447636790041823,5,0,3,1,1,3,False
audit_income_10k,60000,71582,6611,0.09235562012796512,0.952253577612246,0.9534433326793292,0.9532757410651276,0.953511098505508,XGB,0.9534433326793292,-6.776582617873395e-05,0.07921710105058631,0.029953381548760098,0.0545852412996732,0.026909017593265902,0.012851589267794358,0.02885970580531119,0.034310156333185717,5,0,2,1,2,2,False
audit_income_10k,70000,86422,11815,0.13671287403670362,0.9351524567376018,0.9354512258425147,0.935322084194589,0.9355398981309544,XGB,0.9354512258425147,-8.86722884396729e-05,0.07218481211633572,0.047349131493514614,0.05976697180492517,0.01526900931737439,0.009187366451552043,0.01741656807869668,0.02093647192381156,5,0,0,0,5,0,False
audit_income_10k,80000,104844,17079,0.1628991644729312,0.9323199654961146,0.9325508679080605,0.9325078537998795,0.9326425097639184,XGB,0.9325508679080605,-9.164185585786022e-05,0.06403810649292699,0.05619561584843278,0.06011686117067988,0.013760804309672348,0.008230472585801878,0.015228215219545775,0.01860974605751,5,0,1,0,4,1,False
audit_income_10k,90000,105885,20408,0.19273740378712753,0.9383551370106153,0.938549461225106,0.9384251203728735,0.938614254020903,XGB,0.938549461225106,-6.479279579707509e-05,0.05281629138186924,0.06253149986246487,0.05767389562216706,0.015082184733920506,0.008274981357490569,0.0166638521502119,0.02001050912081149,5,0,2,0,3,2,False
audit_income_10k,100000,59763,14322,0.23964660408614025,0.9367804724087349,0.9369829052375579,0.9367397490596591,0.9370321119134364,XGB,0.9369829052375579,-4.920667587848815e-05,0.043562070583254134,0.07582895389893213,0.05969551224109313,0.013483473492012722,0.008389892685160744,0.015186132234156952,0.018529749205665205,5,0,2,1,2,2,False
audit_income_10k,110000,41427,12147,0.2932145702078355,0.9364166099839805,0.9364357375789565,0.9362147397702371,0.9365289280201862,XGB,0.9364357375789565,-9.319044122968467e-05,0.03586725899903671,0.09022255333588171,0.06304490616745921,0.012667852141015259,0.00788902915043766,0.014579161949961427,0.017568021620707173,5,2,1,0,2,1,False
audit_income_10k,120000,39032,11918,0.3053392088542734,0.9380476193057963,0.9380925805945258,0.9379727333380098,0.9381954756905586,XGB,0.9380925805945258,-0.00010289509603278457,0.03382100200889979,0.09204860929836164,0.06293480565363072,0.012104367445526079,0.007137599268880607,0.013001122379671852,0.016121544547039273,5,2,1,0,2,1,False
audit_income_10k,130000,23922,7857,0.32844243792325056,0.9426543940727621,0.9428618923988358,0.942586216956767,0.9429332464392995,XGB,0.9428618923988358,-7.135404046376692e-05,0.029077465222428076,0.09503121826726545,0.06205434174484676,0.013807634877559608,0.007810474514731383,0.015210331192021165,0.018414220292156076,5,0,3,0,2,3,False
audit_income_10k,140000,11302,4183,0.37011148469297467,0.9376183582018832,0.9378974495829698,0.9373694561062732,0.9379612198311569,XGB,0.9378974495829698,-6.377024818704502e-05,0.026966784090970003,0.10817788758668238,0.06757233583882619,0.013296768290967485,0.007432934122561851,0.013562734020999272,0.017146218217264305,5,1,2,0,2,2,False
audit_income_10k,150000,4796,1783,0.37176814011676396,0.9335006335418087,0.9330755732450462,0.9327505654595649,0.9333028553218349,CAT,0.9335006335418087,0.00019777821997379874,0.026988133867023176,0.11317576026112587,0.07008194706407453,0.01516311206200282,0.010642227529319481,0.015691883408507187,0.02074861149991474,5,2,2,0,1,2,False
audit_income_10k,160000,2096,722,0.34446564885496184,0.9452545694274758,0.9446941013761708,0.9451809827948404,0.9454118230533816,CAT,0.9452545694274758,-0.0001572536259057955,0.02583719014072751,0.10204701155305572,0.06394210084689161,0.016283607824477426,0.018162623495043075,0.022735905064454793,0.028591068191987645,5,2,0,2,1,2,False
audit_income_100k,0,485934,63454,0.13058151930097503,0.941981799376894,0.94249331058666,0.9423763752080292,0.942543886484808,XGB,0.94249331058666,-5.057589814805308e-05,0.06996240603641782,0.04369488003994241,0.05682864303818011,0.0178720611720618,0.009553849396405384,0.019312116847085316,0.02336901370777624,5,0,0,0,5,0,False
audit_income_100k,100000,182731,53325,0.29182240561262185,0.939406063113625,0.9394851285543968,0.9392825025398789,0.9395696119495087,XGB,0.9394851285543968,-8.448339511191172e-05,0.03508349712703786,0.08779555747836769,0.06143952730270277,0.01308928257090391,0.008029864168829975,0.014558194658701222,0.017838670699217556,5,1,0,0,4,0,False
audit_commute_1km,5,145199,26778,0.18442275773249128,0.9434216538857777,0.9439084029423693,0.9437881301027966,0.9438997047949195,XGB,0.9439084029423693,8.698147449859306e-06,0.05288789260318108,0.05730209215196042,0.05509499237757075,0.015101256001471788,0.007828854912165967,0.01636781015004398,0.019648960531840867,5,0,2,0,3,2,False
audit_commute_1km,10,550,116,0.2109090909090909,0.9358811377721278,0.9352653742253297,0.9337557603686636,0.9350468774829176,CAT,0.9358811377721278,0.0008342602892101869,0.05170931415495978,0.06698148730500161,0.059345400729980693,0.021278656318594106,0.01372833794337836,0.02361931066174596,0.029313152461859213,3,1,1,1,0,1,False
audit_commute_1km,11,3301,970,0.293850348379279,0.938191873758884,0.9380368586554154,0.937705157292786,0.9382657325956295,CAT,0.938191873758884,-7.385883674548843e-05,0.03598778206510675,0.08842630322091527,0.06220704264301101,0.020016303085454698,0.01079167376944833,0.021658455257191768,0.0262332160560474,5,3,1,1,0,3,False
audit_commute_1km,12,3132,1019,0.32535121328224775,0.9426365222625299,0.9431752685720017,0.942888246831266,0.9433615075979485,XGB,0.9431752685720017,-0.0001862390259467217,0.031347466985695446,0.09182557332691474,0.06158652015630509,0.02040822743978182,0.012274962266124534,0.022577928024730545,0.027630558865318452,5,1,4,0,0,4,False
audit_commute_1km,13,1274,396,0.3108320251177394,0.9530814983548469,0.9522819309265779,0.9518476335105036,0.9527679988955615,CAT,0.9530814983548469,0.00031349945928538236,0.029968664934717705,0.07992429716696536,0.05494648105084153,0.022504402355352702,0.012430060360317985,0.02414166029477348,0.029538061505222084,5,1,1,2,1,1,False
audit_commute_1km,15,4628,1452,0.31374243733794294,0.9458043626093775,0.9457115522062854,0.9454487339620153,0.9458772231127395,CAT,0.9458043626093775,-7.286050336197114e-05,0.03096344100149481,0.08725101897029855,0.05910722998589668,0.0179051010132995,0.011492581830819509,0.020094017749643325,0.024745850296881165,5,2,1,0,2,2,False
audit_commute_1km,16,6933,1632,0.23539593249675464,0.9377752787117488,0.9382322656472513,0.9380888178701022,0.9382596027941454,XGB,0.9382322656472513,-2.7337146894179654e-05,0.04490326859916296,0.07333400136179656,0.059118634980479756,0.016932413847605174,0.010412767392225577,0.019329757235292146,0.02333746923756145,5,2,2,1,0,2,False
audit_commute_1km,17,6538,1451,0.22193331293973692,0.9428504327933109,0.9429434388842954,0.9425853688209713,0.9430016269630687,XGB,0.9429434388842954,-5.818807877322474e-05,0.045243079284047846,0.0674584942691808,0.05635078677661432,0.016914132863187988,0.009946921446189277,0.018725716674058437,0.022793385491717853,5,1,1,0,3,1,False
audit_commute_1km,18,5575,922,0.1653811659192825,0.944375914030227,0.9445817383695262,0.9448309186851671,0.944793506673324,LGBM,0.9448309186851671,3.7412011843152015e-05,0.05579078161344632,0.05350702785692281,0.054648904735184564,0.016720926332734667,0.01130992464437624,0.019467468862980078,0.02374915992004549,5,1,0,3,1,3,False
audit_commute_1km,19,4524,1197,0.2645888594164456,0.9342983498220554,0.9335994027750469,0.9335855920735614,0.9340493805398176,CAT,0.9342983498220554,0.000248969282237832,0.04314506751423071,0.08122145784077493,0.06218326267750282,0.018767138241846854,0.011485893811813678,0.021235655472852753,0.02574434376325664,5,3,0,0,2,3,False
audit_commute_1km,20,7845,1578,0.20114722753346082,0.9434845205831013,0.9441549403872418,0.943857852395603,0.9440844097969872,XGB,0.9441549403872418,7.053059025463604e-05,0.050161093637443095,0.06019979657335832,0.05518044510540071,0.01583917808662988,0.009747332752483608,0.016956989492828898,0.021271750165971194,5,0,3,2,0,3,False
audit_commute_1km,21,11054,1805,0.16328930703817623,0.9419469470233961,0.9420739653219978,0.9420837889489587,0.9421986774642701,LGBM,0.9420837889489587,-0.00011488851531138433,0.057810466758746785,0.05392796062538444,0.055869213692065614,0.0159141866772172,0.009066248923375432,0.017583586757586842,0.021282011179089736,5,2,2,1,0,1,False
audit_commute_1km,22,11655,2504,0.21484341484341485,0.9412820156528923,0.9415686077011783,0.9417005788225452,0.9417073213947182,LGBM,0.9417005788225452,-6.7425721730351995e-06,0.048647490260496105,0.0645726293169813,0.056610059788738704,0.015811609013436534,0.010142841940677928,0.017852905606564017,0.02190367828033924,5,0,0,3,2,3,False
audit_commute_1km,23,7903,1421,0.17980513728963685,0.9503048663315138,0.9506203613492766,0.9510345435560088,0.9507781088581577,LGBM,0.9510345435560088,0.0002564346978510823,0.04798234409816755,0.05538253493528504,0.0516824395167263,0.01563932102766548,0.00862919037285572,0.0171149357064,0.0206917235534606,5,1,0,4,0,4,True
audit_commute_1km,24,11431,1790,0.15659172425859505,0.9458600924009944,0.9467177249862232,0.9467249103137846,0.9466745261015718,LGBM,0.9467249103137846,5.03842122128173e-05,0.05739044317649846,0.050250692324855094,0.05382056775067678,0.016383836458351862,0.00926390422287707,0.018050891861146695,0.021849316271187812,5,0,4,1,0,1,False
audit_commute_1km,25,9437,1655,0.17537352972342907,0.9442259269007959,0.9444595204208953,0.944111401242778,0.9444230663216144,XGB,0.9444595204208953,3.645409928088039e-05,0.055832288385929525,0.05368904859002277,0.054760668487976144,0.01553114574561322,0.008402245497266482,0.01683631990125599,0.020384855572067845,5,2,2,0,1,2,False
audit_commute_1km,26,9955,1895,0.1903566047212456,0.9396935909439101,0.9403125961620301,0.9403145930586563,0.9403369190176578,LGBM,0.9403145930586563,-2.2325959001534557e-05,0.052799422354031525,0.061104181708457946,0.05695180203124474,0.015460375079691592,0.008671806736454638,0.016954306537975625,0.02054324417706093,5,1,2,2,0,2,False
audit_commute_1km,27,11965,2104,0.17584621813623066,0.9440705608336101,0.9442393759955395,0.9441317006003216,0.9443599203838295,XGB,0.9442393759955395,-0.00012054438829001146,0.054690572875378506,0.05496981780033556,0.05483019533785703,0.01577190368110619,0.008521563987626154,0.017259877599636417,0.02077667263418438,5,2,2,1,0,2,False
audit_commute_1km,28,11361,1955,0.17207992254202975,0.9441348586879029,0.9444309095842944,0.9443351987875183,0.9444887983020035,XGB,0.9444309095842944,-5.7888717709064785e-05,0.05571603370439202,0.053846647644867726,0.05478134067462988,0.015995601046965496,0.008211568816925979,0.017380605951063326,0.0207938879074774,5,1,2,1,1,2,False
audit_commute_1km,29,11225,1816,0.16178173719376393,0.9471838812590625,0.9475342698409949,0.9476500613575063,0.9476410192603107,LGBM,0.9476500613575063,9.042097195544052e-06,0.056353037843271614,0.050167049379565044,0.053260043611418326,0.015758936951743272,0.008448621182282278,0.017346319529704144,0.020776938831864846,5,1,0,3,1,3,False
audit_commute_1km,30,12370,2064,0.16685529506871463,0.9473614658880128,0.9479382917605009,0.9478542829720626,0.9479119890648483,XGB,0.9479382917605009,2.6302695652624664e-05,0.056043269591515184,0.05017294315303996,0.05310810637227757,0.01593170119293368,0.00836461308682358,0.017167605059372124,0.020731959669564693,5,1,3,1,0,3,False
