rho,auc_i,auc_j,best,gain
0.9948009297858248,0.9457853580979046,0.9457495166507963,0.9457853580979046,0.00021274181670760672
0.9949221318804218,0.9457853580979046,0.9458064407978091,0.9458064407978091,0.00020713741309752454
0.9992274223979651,0.945466757117106,0.945524237986018,0.945524237986018,1.1634215366984613e-05
0.9992422993389821,0.945466757117106,0.9455844549615258,0.9455844549615258,-1.9952327911854084e-05
0.9996706457881143,0.945466757117106,0.9455357166047518,0.9455357166047518,-2.101291571432462e-05
0.9987334860836268,0.945466757117106,0.9454395562017931,0.945466757117106,5.580105988456374e-05
0.9986771339722162,0.945466757117106,0.945364281714305,0.945466757117106,2.1435934363767117e-05
0.9981671612872667,0.945466757117106,0.945386420672987,0.945466757117106,4.848912752375423e-05
0.9981944502106607,0.945466757117106,0.9454062897796639,0.945466757117106,5.6722428421585036e-05
0.9987332290860328,0.945466757117106,0.9454383654251644,0.945466757117106,5.510161205457553e-05
0.9953920902648388,0.945466757117106,0.9457804192236725,0.9457804192236725,4.921023599380181e-05
0.9929492674493215,0.945466757117106,0.9459534414232132,0.9459534414232132,8.997451356407282e-06
0.9925866676580916,0.945466757117106,0.9457341767979565,0.9457341767979565,0.00016062759639801083
0.9931627914575091,0.945466757117106,0.945952066453561,0.945952066453561,9.3282803972361e-06
0.9951145805645123,0.945466757117106,0.9454751944950602,0.9454751944950602,0.0002167558079794185
0.9927151552139548,0.945466757117106,0.9460640097516881,0.9460640097516881,-5.053309442781817e-05
0.992414328635545,0.945466757117106,0.9458090684537995,0.9458090684537995,0.00010769594293735807
0.9929537746207704,0.945466757117106,0.9460666448554633,0.9460666448554633,-5.1124409735314735e-05
0.9928925578227862,0.945466757117106,0.9460745602057812,0.9460745602057812,-5.410777502157238e-05
0.9955787774797916,0.945466757117106,0.945911780075502,0.945911780075502,-4.669847839333663e-05
0.9955744603609257,0.945466757117106,0.945873656603916,0.945873656603916,-3.175440548242037e-05
0.995558807983604,0.945466757117106,0.945830753501042,0.945830753501042,8.822893904802953e-06
0.9950116027180925,0.945466757117106,0.9457113005163567,0.9457113005163567,8.58146388121872e-05
0.9945599443215444,0.945466757117106,0.9457495166507963,0.9457495166507963,7.07429605250054e-05
0.9947491925509522,0.945466757117106,0.9458064407978091,0.9458064407978091,2.524605804810065e-05
0.9996951558087386,0.945524237986018,0.9455844549615258,0.9455844549615258,-1.7041586283239596e-05
0.9992952554388849,0.945524237986018,0.9455357166047518,0.9455357166047518,3.1829488460921596e-05
0.9985739355654092,0.945524237986018,0.9454395562017931,0.945524237986018,4.032976140455613e-05
0.9984499434786125,0.945524237986018,0.945364281714305,0.945524237986018,7.908996426886361e-06
0.9980536917314352,0.945524237986018,0.945386420672987,0.945524237986018,3.178862650110581e-05
0.9980568275425474,0.945524237986018,0.9454062897796639,0.945524237986018,4.0377085869236495e-05
0.9985736043964912,0.945524237986018,0.9454383654251644,0.945524237986018,3.96362795603844e-05
0.995412081138128,0.945524237986018,0.9457804192236725,0.9457804192236725,8.780076125614045e-05
0.9929387997408295,0.945524237986018,0.9459534414232132,0.9459534414232132,4.938167468593324e-05
0.9926151513075216,0.945524237986018,0.9457341767979565,0.9457341767979565,0.00019867493766090316
0.9931478324875839,0.945524237986018,0.945952066453561,0.945952066453561,4.966855403942816e-05
0.9950961436164568,0.945524237986018,0.9454751944950602,0.945524237986018,0.00020425440670879258
0.9929201153892225,0.945524237986018,0.9460640097516881,0.9460640097516881,-3.0160664915568347e-05
0.9925677894541135,0.945524237986018,0.9458090684537995,0.9458090684537995,0.00013282227008981629
0.9931362757773039,0.945524237986018,0.9460666448554633,0.9460666448554633,-2.964104229352671e-05
0.9930741012463586,0.945524237986018,0.9460745602057812,0.9460745602057812,-3.275082596521095e-05
0.9957897261595791,0.945524237986018,0.945911780075502,0.945911780075502,-2.7001896543477066e-05
0.9955831328524806,0.945524237986018,0.945873656603916,0.945873656603916,8.203261499750703e-06
0.9955781682553881,0.945524237986018,0.945830753501042,0.945830753501042,4.694503109636816e-05
0.9949807318798733,0.945524237986018,0.9457113005163567,0.9457113005163567,0.00012466519261267184
0.9945753401514579,0.945524237986018,0.9457495166507963,0.9457495166507963,0.00010840227996822271
0.9947630872966315,0.945524237986018,0.9458064407978091,0.9458064407978091,6.335179459737716e-05
0.9995883932034434,0.9455844549615258,0.9455357166047518,0.9455844549615258,5.167055734389692e-07
0.9988336290337966,0.9455844549615258,0.9454395562017931,0.9455844549615258,-1.3699501553166016e-06
0.9985060039669574,0.9455844549615258,0.945364281714305,0.9455844549615258,-2.63730552633179e-05
